PlanName,PlanningDept,Site_SK,SiteName,AssetType,Class,EqmtFleet_RowID,assetSubclass,Dig Config,Grouped_Fleet,OperatingMode,Circuit_Name,splitWeekName,fromDate,toDate,yearMonthPK,metricName,metricValue
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///48B,2027-12-01T00:00:00,2027-12-05T00:00:00,2027-12,Scheduled Loss,3.0272000000000023
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///48B,2027-12-01T00:00:00,2027-12-05T00:00:00,2027-12,Scheduled Loss Percentage,2.522666666666667
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Scheduled Loss,1.4380800000000011
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Scheduled Loss Percentage,0.856
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Scheduled Loss,1.4380800000000011
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Scheduled Loss Percentage,0.856
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Scheduled Loss,1.4380800000000011
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Scheduled Loss Percentage,0.856
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Scheduled Loss,45.42720008046631
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Plant,,Product,,,,B4 Plant,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Scheduled Loss Percentage,37.85600006705523
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Scheduled Loss Percentage,3.125
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///43,2026-10-19T00:00:00,2026-10-25T00:00:00,2026-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///43,2026-10-19T00:00:00,2026-10-25T00:00:00,2026-10,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///43,2026-10-19T00:00:00,2026-10-25T00:00:00,2026-10,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///44A,2026-10-26T00:00:00,2026-10-31T00:00:00,2026-10,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///44A,2026-10-26T00:00:00,2026-10-31T00:00:00,2026-10,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-10///44A,2026-10-26T00:00:00,2026-10-31T00:00:00,2026-10,Scheduled Loss Percentage,2.083333333333333
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///44B,2026-11-01T00:00:00,2026-11-01T00:00:00,2026-11,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///44B,2026-11-01T00:00:00,2026-11-01T00:00:00,2026-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///44B,2026-11-01T00:00:00,2026-11-01T00:00:00,2026-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///45,2026-11-02T00:00:00,2026-11-08T00:00:00,2026-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///45,2026-11-02T00:00:00,2026-11-08T00:00:00,2026-11,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///45,2026-11-02T00:00:00,2026-11-08T00:00:00,2026-11,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///46,2026-11-09T00:00:00,2026-11-15T00:00:00,2026-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///46,2026-11-09T00:00:00,2026-11-15T00:00:00,2026-11,Scheduled Loss,106.50000000000009
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///46,2026-11-09T00:00:00,2026-11-15T00:00:00,2026-11,Scheduled Loss Percentage,63.39285714285714
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///47,2026-11-16T00:00:00,2026-11-22T00:00:00,2026-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///47,2026-11-16T00:00:00,2026-11-22T00:00:00,2026-11,Scheduled Loss,51.75000044703488
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///47,2026-11-16T00:00:00,2026-11-22T00:00:00,2026-11,Scheduled Loss Percentage,30.803571694663596
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///48,2026-11-23T00:00:00,2026-11-29T00:00:00,2026-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///48,2026-11-23T00:00:00,2026-11-29T00:00:00,2026-11,Scheduled Loss,15.000000000000012
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///48,2026-11-23T00:00:00,2026-11-29T00:00:00,2026-11,Scheduled Loss Percentage,8.928571428571429
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///49A,2026-11-30T00:00:00,2026-11-30T00:00:00,2026-11,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///49A,2026-11-30T00:00:00,2026-11-30T00:00:00,2026-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-11///49A,2026-11-30T00:00:00,2026-11-30T00:00:00,2026-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///49B,2026-12-01T00:00:00,2026-12-06T00:00:00,2026-12,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///49B,2026-12-01T00:00:00,2026-12-06T00:00:00,2026-12,Scheduled Loss,7.000000000000005
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///49B,2026-12-01T00:00:00,2026-12-06T00:00:00,2026-12,Scheduled Loss Percentage,4.861111111111112
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///50,2026-12-07T00:00:00,2026-12-13T00:00:00,2026-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///50,2026-12-07T00:00:00,2026-12-13T00:00:00,2026-12,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///50,2026-12-07T00:00:00,2026-12-13T00:00:00,2026-12,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///51,2026-12-14T00:00:00,2026-12-20T00:00:00,2026-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///51,2026-12-14T00:00:00,2026-12-20T00:00:00,2026-12,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///51,2026-12-14T00:00:00,2026-12-20T00:00:00,2026-12,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///52,2026-12-21T00:00:00,2026-12-27T00:00:00,2026-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///52,2026-12-21T00:00:00,2026-12-27T00:00:00,2026-12,Scheduled Loss,3.000000000000002
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///52,2026-12-21T00:00:00,2026-12-27T00:00:00,2026-12,Scheduled Loss Percentage,1.7857142857142856
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///53A,2026-12-28T00:00:00,2026-12-31T00:00:00,2026-12,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///53A,2026-12-28T00:00:00,2026-12-31T00:00:00,2026-12,Scheduled Loss,5.0000000000000036
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2026-12///53A,2026-12-28T00:00:00,2026-12-31T00:00:00,2026-12,Scheduled Loss Percentage,5.208333333333334
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///53B,2027-01-01T00:00:00,2027-01-03T00:00:00,2027-01,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///53B,2027-01-01T00:00:00,2027-01-03T00:00:00,2027-01,Scheduled Loss,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///53B,2027-01-01T00:00:00,2027-01-03T00:00:00,2027-01,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///1,2027-01-04T00:00:00,2027-01-10T00:00:00,2027-01,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///1,2027-01-04T00:00:00,2027-01-10T00:00:00,2027-01,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///1,2027-01-04T00:00:00,2027-01-10T00:00:00,2027-01,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///2,2027-01-11T00:00:00,2027-01-17T00:00:00,2027-01,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///2,2027-01-11T00:00:00,2027-01-17T00:00:00,2027-01,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///2,2027-01-11T00:00:00,2027-01-17T00:00:00,2027-01,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///3,2027-01-18T00:00:00,2027-01-24T00:00:00,2027-01,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///3,2027-01-18T00:00:00,2027-01-24T00:00:00,2027-01,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///3,2027-01-18T00:00:00,2027-01-24T00:00:00,2027-01,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///4,2027-01-25T00:00:00,2027-01-31T00:00:00,2027-01,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///4,2027-01-25T00:00:00,2027-01-31T00:00:00,2027-01,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-01///4,2027-01-25T00:00:00,2027-01-31T00:00:00,2027-01,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///5,2027-02-01T00:00:00,2027-02-07T00:00:00,2027-02,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///5,2027-02-01T00:00:00,2027-02-07T00:00:00,2027-02,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///5,2027-02-01T00:00:00,2027-02-07T00:00:00,2027-02,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///6,2027-02-08T00:00:00,2027-02-14T00:00:00,2027-02,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///6,2027-02-08T00:00:00,2027-02-14T00:00:00,2027-02,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///6,2027-02-08T00:00:00,2027-02-14T00:00:00,2027-02,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///7,2027-02-15T00:00:00,2027-02-21T00:00:00,2027-02,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///7,2027-02-15T00:00:00,2027-02-21T00:00:00,2027-02,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///7,2027-02-15T00:00:00,2027-02-21T00:00:00,2027-02,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///8,2027-02-22T00:00:00,2027-02-28T00:00:00,2027-02,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///8,2027-02-22T00:00:00,2027-02-28T00:00:00,2027-02,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-02///8,2027-02-22T00:00:00,2027-02-28T00:00:00,2027-02,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///9,2027-03-01T00:00:00,2027-03-07T00:00:00,2027-03,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///9,2027-03-01T00:00:00,2027-03-07T00:00:00,2027-03,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///9,2027-03-01T00:00:00,2027-03-07T00:00:00,2027-03,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///10,2027-03-08T00:00:00,2027-03-14T00:00:00,2027-03,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///10,2027-03-08T00:00:00,2027-03-14T00:00:00,2027-03,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///10,2027-03-08T00:00:00,2027-03-14T00:00:00,2027-03,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///11,2027-03-15T00:00:00,2027-03-21T00:00:00,2027-03,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///11,2027-03-15T00:00:00,2027-03-21T00:00:00,2027-03,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///11,2027-03-15T00:00:00,2027-03-21T00:00:00,2027-03,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///12,2027-03-22T00:00:00,2027-03-28T00:00:00,2027-03,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///12,2027-03-22T00:00:00,2027-03-28T00:00:00,2027-03,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///12,2027-03-22T00:00:00,2027-03-28T00:00:00,2027-03,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Scheduled Loss,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Scheduled Loss,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Scheduled Loss,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Greater Brockman 2,204,Brockman Nammuldi,Plant,Plant,,Product,,,,B2 Plant,2027-04///16,2027-04-19T00:00:00,2027-04-25T00:00:00,2027-04,Calendar Time,168.00000000000014
